@relation harddrive_smart_1

% Attribute list
@attribute serial {100001,100002,100003,100004,100005,100006,100007,100008,100009,100010,100011,100012,100013,100014,100015,100016,100017,100018,100019,100020,100021,100022,100023,100024,100025,100026,100027,100028,100029,100030,100031,100032,100033,100034,100035,100036,100037,100038,100039,100040,100041,100042,100043,100044,100045,100046,100047,100048,100049,100050,100051,100052,100053,100054,100055,100056,100057,100058,100059,100060,100061,100062,100063,100064,100065,100066,100067,100068,100069,100070,100071,100072,100073,100074,100075,100076,100077,100078,100079,100080,100081,100082,100083,100084,100085,100086,100087,100088,100089,100090,100091,100092,100093,100094,100095,100096,100097,100098,100099,100100,100101,100102,100103,100104,100105,100106,100107,100108,100109,100110,100111,100112,100113,100114,100115,100116,100117,100118,100119,100120,100121,100122,100123,100124,100125,100126,100127,100128,100129,100130,100131,100132,100133,100134,100135,100136,100137,100138,100139,100140,100141,100142,100143,100144,100145,100146,100147,100148,100149,100150,100151,100152,100153,100154,100155,100156,100157,100158,100159,100160,100161,100162,100163,100164,100165,100166,100167,100168,100169,100170,100171,100172,100173,100174,100175,100176,100177,100178,100179,100180,100181,100182,100183,100184,100185,100186,100187,100188,100189,100190,100191,100192,100193,100194,100195,100196,100197,100198,100199,100200,100201,100202,100203,100204,100205,100206,100207,100208,100209,100210,100211,100212,100213,100214,100215,100216,100217,100218,100219,100220,100221,100222,100223,100224,100225,100226,100227,100228,100229,100230,100231,100232,100233,100234,100235,100236,100237,100238,100239,100240,100241,100242,100243,100244,100245,100246,100247,100248,100249,100250,100251,100252,100253,100254,100255,100256,100257,100258,100259,100260,100261,100262,100263,100264,100265,100266,100267,100268,100269,100270,100271,100272,100273,100274,100275,100276,100277,100278,100279,100280,100281,100282,100283,100284,100285,100286,100287,100288,100289,100290,100291,100292,100293,100294,100295,100296,100297,100298,100299,100300,100301,100302,100303,100304,100305,100306,100307,100308,100309,100310,100311,100312,100313,100314,100315,100316,100317,100318,100319,100320,100321,100322,100323,100324,100325,100326,100327,100328,100329,100330,100331,100332,100333,100334,100335,100336,100337,100338,100339,100340,100341,100342,100343,100344,100345,100346,100347,100348,100349,100350,100351,100352,100353,100354,100355,100356,100357,100358,100359,100360,100361,100362,100363,100364,100365,100366,100367,100368,100369,}
@attribute Frame numeric
@attribute Hours numeric
@attribute HoursBeforeFail numeric
@attribute Temp1 numeric
@attribute Temp2 numeric
@attribute Temp3 numeric
@attribute Temp4 numeric
@attribute FlyHeight1 numeric
@attribute FlyHeight2 numeric
@attribute FlyHeight3 numeric
@attribute FlyHeight4 numeric
@attribute GList1 numeric
@attribute PList numeric
@attribute Servo1 numeric
@attribute Servo2 numeric
@attribute Servo3 numeric
@attribute CSS numeric
@attribute Servo4 numeric
@attribute Servo5 numeric
@attribute Servo6 numeric
@attribute Reads numeric
@attribute Writes numeric
@attribute ReadError1 numeric
@attribute ReadError2 numeric
@attribute ReadError3 numeric
@attribute ReadError4 numeric
@attribute ReadError5 numeric
@attribute ReadError6 numeric
@attribute ReadError7 numeric
@attribute ReadError8 numeric
@attribute ReadError9 numeric
@attribute ReadError10 numeric
@attribute ReadError11 numeric
@attribute ReadError12 numeric
@attribute ReadError13 numeric
@attribute ReadError14 numeric
@attribute ReadError15 numeric
@attribute ReadError16 numeric
@attribute FlyHeight5 numeric
@attribute FlyHeight6 numeric
@attribute FlyHeight7 numeric
@attribute FlyHeight8 numeric
@attribute FlyHeight9 numeric
@attribute FlyHeight10 numeric
@attribute FlyHeight11 numeric
@attribute FlyHeight12 numeric
@attribute FlyHeight13 numeric
@attribute FlyHeight14 numeric
@attribute FlyHeight15 numeric
@attribute FlyHeight16 numeric
@attribute Temp5 numeric
@attribute Temp6 numeric
@attribute WriteError numeric
@attribute ReadError18 numeric
@attribute ReadError19 numeric
@attribute Servo7 numeric
@attribute Servo8 numeric
@attribute ReadError20 numeric
@attribute GList2 numeric
@attribute GList3 numeric
@attribute Servo9 numeric
@attribute Servo10 numeric
@attribute class {0,1}

@data
100004,76.000,136.800,263.216,38.000,0.000,38.000,41.000,7976.000,8982.000,1723.000,999.000,0.000,0.000,0.000,36.000,0.000,15.000,0.000,23.000,64.000,15636607.000,17588716.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.000,2886.000,2760.000,12250.000,11320.000,5840.000,5244.000,10421.000,9396.000,1.000,1.000,1.000,1.000,57005.000,57005.000,202.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114944.000,1
100004,77.000,138.800,261.216,39.000,0.000,38.000,39.000,7953.000,8978.000,1628.000,1695.000,0.000,0.000,0.000,12.000,0.000,15.000,0.000,23.000,62.000,17834916.000,18195028.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.000,2898.000,2784.000,12416.000,11502.000,5883.000,5254.000,10524.000,9449.000,1.000,1.000,1.000,1.000,57005.000,57005.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118848.000,1
100004,78.000,140.800,259.216,39.000,0.000,39.000,40.000,7965.000,8978.000,2053.000,1872.000,0.000,0.000,0.000,9.000,0.000,15.000,0.000,23.000,62.000,17705104.000,18098004.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.000,2898.000,2793.000,12392.000,11417.000,5880.000,5276.000,10467.000,9410.000,1.000,1.000,1.000,1.000,57005.000,57005.000,68.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116928.000,1
100004,79.000,142.800,257.216,41.000,0.000,39.000,41.000,7961.000,8975.000,1524.000,2318.000,0.000,0.000,0.000,15.000,0.000,15.000,0.000,22.000,63.000,17431640.000,18175608.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.000,2900.000,2774.000,12378.000,11464.000,5892.000,5280.000,10725.000,9437.000,1.000,1.000,1.000,1.000,57005.000,57005.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118272.000,1
100004,80.000,144.800,255.216,40.000,0.000,40.000,41.000,7961.000,8982.000,1696.000,1681.000,0.000,0.000,1.000,4.000,0.000,15.000,0.000,24.000,61.000,17730100.000,18198644.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.000,2904.000,2766.000,12456.000,11452.000,5895.000,5284.000,10586.000,9492.000,1.000,1.000,1.000,1.000,57005.000,57005.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116224.000,1
100004,81.000,146.800,253.216,45.000,0.000,40.000,45.000,7960.000,8973.000,1754.000,1691.000,0.000,0.000,0.000,11.000,1.000,15.000,0.000,27.000,61.000,17976130.000,18232162.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.000,2917.000,2802.000,12358.000,11470.000,5911.000,5276.000,10637.000,9596.000,1.000,1.000,1.000,1.000,57005.000,57005.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117248.000,1
100004,82.000,147.800,252.216,64.000,0.000,45.000,65.000,7906.000,8961.000,2444.000,2085.000,0.000,0.000,0.000,5.000,0.000,15.000,0.000,24.000,62.000,8608114.000,9172960.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.000,3035.000,2925.000,12836.000,11838.000,6257.000,5578.000,11008.000,9995.000,1.000,1.000,1.000,1.000,57005.000,57005.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58688.000,1
100004,83.000,149.800,250.216,67.000,0.000,64.000,67.000,7911.000,8962.000,2554.000,2466.000,0.000,0.000,0.000,37.000,0.000,15.000,0.000,24.000,63.000,17630688.000,18314716.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.000,3049.000,2915.000,12887.000,11827.000,6269.000,5618.000,11123.000,9813.000,1.000,1.000,1.000,1.000,57005.000,57005.000,48.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119232.000,1
100004,84.000,151.800,248.216,67.000,0.000,67.000,68.000,7900.000,8966.000,2192.000,1638.000,0.000,0.000,0.000,41.000,0.000,15.000,0.000,24.000,62.000,16880876.000,18153652.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.000,3061.000,2936.000,12887.000,11941.000,6312.000,5613.000,10973.000,10022.000,1.000,1.000,1.000,1.000,57005.000,57005.000,73.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117696.000,1
100004,85.000,153.800,246.216,67.000,0.000,67.000,67.000,7894.000,8952.000,2220.000,1175.000,0.000,0.000,0.000,62.000,1.000,15.000,0.000,24.000,57.000,15541911.000,17474256.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,3058.000,2919.000,12918.000,11901.000,6340.000,5650.000,11195.000,10098.000,1.000,1.000,1.000,1.000,57005.000,57005.000,106.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114048.000,1
100004,86.000,155.800,244.216,64.000,0.000,64.000,68.000,7916.000,8965.000,2044.000,2046.000,0.000,0.000,0.000,70.000,0.000,15.000,0.000,24.000,70.000,16093853.000,17699852.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,86.000,3041.000,2914.000,12770.000,11736.000,6266.000,5586.000,11173.000,9918.000,1.000,1.000,1.000,1.000,57005.000,57005.000,909.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114944.000,1
100004,87.000,157.800,242.216,66.000,0.000,64.000,67.000,7917.000,8963.000,1662.000,2450.000,0.000,0.000,0.000,11.000,0.000,15.000,0.000,24.000,65.000,18124126.000,18207608.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.000,3041.000,2912.000,12702.000,11815.000,6255.000,5596.000,11070.000,9927.000,1.000,1.000,1.000,1.000,57005.000,57005.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118592.000,1
100004,89.000,159.832,240.184,3.000,0.000,6551.000,4.000,8017.000,8994.000,1578.000,1290.000,0.000,0.000,0.000,70.000,0.000,16.000,0.000,24.000,58.000,18459460.000,17468884.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.000,2739.000,2608.000,11751.000,10881.000,5471.000,4897.000,9899.000,8983.000,1.000,1.000,1.000,1.000,57005.000,57005.000,492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115008.000,1
100004,90.000,161.832,238.184,4.000,0.000,3.000,4.000,8015.000,8981.000,1653.000,1286.000,0.000,0.000,0.000,78.000,0.000,16.000,0.000,24.000,59.000,19513092.000,18110228.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,2727.000,2591.000,11851.000,10882.000,5486.000,4921.000,10019.000,8995.000,1.000,1.000,1.000,1.000,57005.000,57005.000,241.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119488.000,1
100004,91.000,163.832,236.184,4.000,0.000,4.000,5.000,8012.000,8977.000,1521.000,1179.000,0.000,0.000,0.000,27.000,0.000,16.000,0.000,24.000,60.000,19271066.000,18164984.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.000,2718.000,2596.000,11840.000,10970.000,5512.000,4912.000,10120.000,9134.000,1.000,1.000,1.000,1.000,57005.000,57005.000,160.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117440.000,1
100004,92.000,165.832,234.184,5.000,0.000,4.000,5.000,8025.000,8997.000,1773.000,1060.000,0.000,0.000,0.000,23.000,0.000,16.000,0.000,24.000,57.000,19290380.000,18153454.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.000,2725.000,2605.000,11837.000,10835.000,5450.000,4884.000,9901.000,9023.000,1.000,1.000,1.000,1.000,57005.000,57005.000,193.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118080.000,1
100004,93.000,167.832,232.184,5.000,0.000,5.000,5.000,8021.000,8988.000,1679.000,1283.000,0.000,0.000,0.000,10.000,0.000,16.000,0.000,25.000,57.000,19332668.000,18156414.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.000,2739.000,2607.000,11895.000,10935.000,5467.000,4875.000,10086.000,9058.000,1.000,1.000,1.000,1.000,57005.000,57005.000,74.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118208.000,1
100004,94.000,169.832,230.184,6.000,0.000,5.000,6.000,8007.000,8989.000,1506.000,1392.000,0.000,0.000,0.000,13.000,1.000,16.000,0.000,23.000,57.000,19019484.000,18180260.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94.000,2735.000,2609.000,11888.000,11038.000,5497.000,4888.000,9998.000,9116.000,1.000,1.000,1.000,1.000,57005.000,57005.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119424.000,1
100004,95.000,171.832,228.184,36.000,0.000,5.000,36.000,7930.000,8949.000,1379.000,1370.000,0.000,0.000,0.000,30.000,0.000,16.000,0.000,23.000,61.000,18471896.000,18184556.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.000,2895.000,2756.000,12464.000,11585.000,5894.000,5285.000,10650.000,9640.000,1.000,1.000,1.000,1.000,57005.000,57005.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119936.000,1
100004,96.000,173.832,226.184,37.000,0.000,35.000,37.000,7944.000,8959.000,1999.000,1619.000,0.000,0.000,0.000,26.000,0.000,16.000,0.000,23.000,61.000,17693400.000,18249788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.000,2880.000,2761.000,12503.000,11559.000,5922.000,5315.000,10769.000,9604.000,1.000,1.000,1.000,1.000,57005.000,57005.000,47.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119808.000,1
100004,97.000,175.832,224.184,37.000,0.000,36.000,37.000,7932.000,8952.000,1717.000,1527.000,0.000,0.000,0.000,26.000,0.000,16.000,0.000,23.000,62.000,16511234.000,18229128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.000,2883.000,2762.000,12534.000,11521.000,5895.000,5318.000,10654.000,9698.000,1.000,1.000,1.000,1.000,57005.000,57005.000,44.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122560.000,1
100004,98.000,177.832,222.184,34.000,0.000,34.000,37.000,7929.000,8956.000,1875.000,1915.000,0.000,0.000,0.000,30.000,0.000,16.000,0.000,23.000,64.000,17870492.000,17862372.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.000,2876.000,2759.000,12555.000,11569.000,5923.000,5287.000,10595.000,9642.000,1.000,1.000,1.000,1.000,57005.000,57005.000,195.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118016.000,1
100004,99.000,179.832,220.184,35.000,0.000,34.000,35.000,7932.000,8956.000,2033.000,2505.000,0.000,0.000,0.000,6.000,0.000,16.000,0.000,23.000,63.000,19463896.000,18142918.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.000,2885.000,2744.000,12608.000,11572.000,5914.000,5303.000,10812.000,9441.000,1.000,1.000,1.000,1.000,57005.000,57005.000,59.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119936.000,1
100004,100.000,181.832,218.184,36.000,0.000,35.000,36.000,7944.000,8965.000,1799.000,1933.000,0.000,0.000,0.000,2.000,0.000,16.000,0.000,23.000,62.000,19299298.000,18156160.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,2878.000,2754.000,12469.000,11521.000,5885.000,5282.000,10655.000,9590.000,1.000,1.000,1.000,1.000,57005.000,57005.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117696.000,1
100004,101.000,183.832,216.184,43.000,0.000,35.000,43.000,7912.000,8947.000,2077.000,1736.000,0.000,0.000,0.000,4.000,0.000,16.000,0.000,27.000,62.000,19152738.000,18145772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.000,2918.000,2803.000,12744.000,11720.000,6015.000,5396.000,10831.000,9805.000,1.000,1.000,1.000,1.000,57005.000,57005.000,72.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118016.000,1
100004,102.000,185.832,214.184,63.000,0.000,43.000,63.000,7881.000,8937.000,2612.000,1415.000,0.000,0.000,0.000,17.000,0.000,16.000,0.000,27.000,63.000,18927996.000,18240248.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102.000,3012.000,2891.000,13096.000,12014.000,6279.000,5618.000,10999.000,10098.000,1.000,1.000,1.000,1.000,57005.000,57005.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118848.000,1
100004,103.000,187.832,212.184,62.000,0.000,62.000,63.000,7874.000,8928.000,2120.000,1873.000,0.000,0.000,0.000,14.000,0.000,16.000,0.000,27.000,63.000,18999862.000,18265892.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.000,3014.000,2899.000,13018.000,12061.000,6307.000,5652.000,11211.000,10168.000,1.000,1.000,1.000,1.000,57005.000,57005.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118976.000,1
100004,104.000,189.832,210.184,63.000,0.000,62.000,63.000,7873.000,8939.000,1968.000,1615.000,0.000,0.000,0.000,22.000,0.000,16.000,0.000,27.000,63.000,18490668.000,18295468.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.000,3018.000,2898.000,12976.000,12132.000,6338.000,5641.000,11183.000,10171.000,1.000,1.000,1.000,1.000,57005.000,57005.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120768.000,1
100004,105.000,191.832,208.184,62.000,0.000,62.000,63.000,7884.000,8932.000,2217.000,1927.000,0.000,0.000,0.000,29.000,0.000,16.000,0.000,27.000,63.000,18064596.000,18199304.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.000,3020.000,2895.000,13016.000,12032.000,6279.000,5598.000,11336.000,10127.000,1.000,1.000,1.000,1.000,57005.000,57005.000,70.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120832.000,1
100004,106.000,193.832,206.184,63.000,0.000,62.000,63.000,7885.000,8941.000,1893.000,2239.000,0.000,0.000,0.000,48.000,2.000,16.000,0.000,27.000,62.000,16710016.000,18232140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,106.000,3014.000,2894.000,13001.000,12028.000,6268.000,5619.000,11225.000,10029.000,1.000,1.000,1.000,1.000,57005.000,57005.000,101.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121408.000,1
100004,107.000,195.832,204.184,61.000,0.000,61.000,63.000,7883.000,8943.000,2053.000,1810.000,0.000,0.000,0.000,80.000,0.000,16.000,0.000,27.000,69.000,16380430.000,17513492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.000,3000.000,2884.000,12988.000,11996.000,6265.000,5605.000,11023.000,9989.000,1.000,1.000,1.000,1.000,57005.000,57005.000,699.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115520.000,1
100004,108.000,197.832,202.184,35.000,0.000,35.000,62.000,7934.000,8962.000,1503.000,2199.000,0.000,0.000,0.000,21.000,0.000,16.000,0.000,27.000,66.000,19317136.000,18255916.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,108.000,2872.000,2750.000,12507.000,11586.000,5894.000,5299.000,10664.000,9557.000,1.000,1.000,1.000,1.000,57005.000,57005.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120384.000,1
100004,109.000,199.832,200.184,4.000,0.000,4.000,35.000,8020.000,8991.000,1611.000,1248.000,0.000,0.000,0.000,69.000,0.000,16.000,0.000,27.000,56.000,19447804.000,18182294.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.000,2743.000,2596.000,11841.000,10929.000,5503.000,4938.000,10024.000,9010.000,1.000,1.000,1.000,1.000,57005.000,57005.000,203.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118720.000,1
100004,110.000,201.832,198.184,6.000,0.000,4.000,6.000,8014.000,8988.000,1837.000,1153.000,0.000,0.000,0.000,40.000,0.000,16.000,0.000,24.000,56.000,19050308.000,18148992.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110.000,2745.000,2590.000,11925.000,10869.000,5471.000,4904.000,10017.000,9109.000,1.000,1.000,1.000,1.000,57005.000,57005.000,132.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118208.000,1
100004,111.000,203.832,196.184,6.000,0.000,4.000,6.000,8022.000,8994.000,1460.000,853.000,0.000,0.000,0.000,10.000,0.000,16.000,0.000,21.000,56.000,19142284.000,18205290.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,111.000,2755.000,2596.000,11858.000,10991.000,5439.000,4892.000,9796.000,8950.000,1.000,1.000,1.000,1.000,57005.000,57005.000,94.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117824.000,1
100004,112.000,205.832,194.184,6.000,0.000,5.000,6.000,8026.000,8992.000,1397.000,1647.000,0.000,0.000,0.000,15.000,0.000,16.000,0.000,24.000,56.000,19186238.000,18244520.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.000,2726.000,2605.000,11824.000,10966.000,5403.000,4890.000,10176.000,9050.000,1.000,1.000,1.000,1.000,57005.000,57005.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119296.000,1
100004,113.000,207.832,192.184,6.000,0.000,5.000,6.000,8014.000,8988.000,1930.000,2060.000,0.000,0.000,0.000,32.000,0.000,16.000,0.000,24.000,56.000,18758196.000,18295708.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,113.000,2749.000,2595.000,12019.000,10969.000,5467.000,4917.000,10046.000,9082.000,1.000,1.000,1.000,1.000,57005.000,57005.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118976.000,1
100004,114.000,209.832,190.184,6.000,0.000,5.000,6.000,8014.000,8988.000,1835.000,1055.000,0.000,0.000,0.000,38.000,0.000,16.000,0.000,24.000,58.000,18256756.000,18286086.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114.000,2741.000,2609.000,11939.000,10912.000,5504.000,4866.000,9940.000,9207.000,1.000,1.000,1.000,1.000,57005.000,57005.000,48.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121728.000,1
100004,115.000,211.832,188.184,22.000,0.000,5.000,22.000,7975.000,8977.000,1466.000,2150.000,0.000,0.000,0.000,35.000,1.000,16.000,0.000,24.000,56.000,17494732.000,18347102.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.000,2820.000,2694.000,12135.000,11267.000,5834.000,5070.000,10379.000,9452.000,1.000,1.000,1.000,1.000,57005.000,57005.000,79.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121088.000,1
100004,116.000,213.832,186.184,35.000,0.000,22.000,36.000,7944.000,8962.000,1718.000,2087.000,0.000,0.000,0.000,27.000,0.000,16.000,0.000,24.000,56.000,15634170.000,17321308.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116.000,2889.000,2748.000,12481.000,11511.000,5963.000,5308.000,10533.000,9505.000,1.000,1.000,1.000,1.000,57005.000,57005.000,38.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115392.000,1
100004,117.000,215.832,184.184,36.000,0.000,34.000,36.000,7934.000,8954.000,1351.000,2268.000,0.000,0.000,0.000,17.000,0.000,16.000,0.000,24.000,63.000,19245620.000,18273748.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.000,2884.000,2751.000,12590.000,11660.000,5983.000,5295.000,10640.000,9612.000,1.000,1.000,1.000,1.000,57005.000,57005.000,185.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119488.000,1
100004,118.000,217.832,182.184,36.000,0.000,35.000,36.000,7934.000,8965.000,1816.000,2917.000,0.000,0.000,0.000,9.000,0.000,16.000,0.000,24.000,62.000,19627380.000,18213116.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118.000,2891.000,2766.000,12542.000,11619.000,6012.000,5315.000,10683.000,9572.000,1.000,1.000,1.000,1.000,57005.000,57005.000,113.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120192.000,1
100004,119.000,219.832,180.184,36.000,0.000,35.000,36.000,7933.000,8959.000,2049.000,2825.000,0.000,0.000,0.000,5.000,0.000,16.000,0.000,24.000,61.000,19284018.000,18268092.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.000,2889.000,2751.000,12553.000,11533.000,5980.000,5318.000,10822.000,9614.000,1.000,1.000,1.000,1.000,57005.000,57005.000,41.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118976.000,1
100004,120.000,221.832,178.184,37.000,0.000,36.000,37.000,7935.000,8962.000,2082.000,2265.000,0.000,0.000,0.000,4.000,0.000,16.000,0.000,27.000,60.000,19013850.000,18198338.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.000,2881.000,2757.000,12505.000,11466.000,5957.000,5293.000,10853.000,9669.000,1.000,1.000,1.000,1.000,57005.000,57005.000,46.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118784.000,1
